country,year,fossil_electricity,renewables_electricity,fossil_fuel_consumption,renewables_consumption,population,gdp,pc1,pc2,class,elec_gen_sum,elec_con_sum
Chile,1998,0.0,17.098,230.644,47.495,14978000.0,168000000000.0,-0.20494188745513675,0.395390229744526,2,17.098,278.139
Chile,1999,0.0,15.027,248.34,41.742,15163000.0,160000000000.0,-0.22407500203226072,0.29809672894901185,2,15.027,290.082
Chile,2000,19.384,20.494,249.873,56.822,15342000.0,167000000000.0,-0.12187353121120903,0.19504484545800158,2,39.878,306.695
Chile,2001,18.286,22.868,244.261,64.495,15516000.0,167000000000.0,-0.09111336617033582,0.09294695847855632,2,41.153999999999996,308.756
Colombia,1985,0.0,18.708,171.202,51.966,29951000.0,188000000000.0,-0.19483150032385865,1.6922741622393065,2,18.708,223.168
Colombia,1986,0.0,21.599,170.45,59.997,30572000.0,200000000000.0,-0.15206588556796458,1.590736159052235,2,21.599,230.447
Colombia,1987,0.0,23.516,185.239,65.321,31195000.0,202000000000.0,-0.12087531032316792,1.4900339813510977,2,23.516,250.56
Colombia,1988,0.0,24.793,181.868,68.871,31823000.0,209000000000.0,-0.09907420803618547,1.3898271210484199,2,24.793,250.73899999999998
Colombia,1989,0.0,27.056,188.673,75.156,32457000.0,213000000000.0,-0.06479439098893841,1.2887096722988132,2,27.056,263.829
Colombia,1990,0.0,27.77,169.589,77.139,33103000.0,223000000000.0,-0.051665249715476695,1.1888856864579886,2,27.77,246.728
Colombia,1991,0.0,27.995,178.496,77.764,33758000.0,223000000000.0,-0.0418967646808383,1.0896741229382156,2,27.995,256.26
Colombia,1992,0.0,22.621,205.202,62.835,34423000.0,236000000000.0,-0.08870466103443109,0.9970416527793783,2,22.621,268.037
Colombia,1993,0.0,28.245,216.641,78.459,35091000.0,251000000000.0,-0.010578616361460727,0.8931810571444692,2,28.245,295.1
Colombia,1994,0.0,32.502,226.553,90.284,35759000.0,263000000000.0,0.050342985930530236,0.7905176307365428,2,32.502,316.837
Colombia,1995,0.0,32.466,231.57,90.185,36421000.0,275000000000.0,0.06051844350468014,0.6920448901740677,2,32.466,321.755
Colombia,1996,0.0,35.784,230.61,99.399,37076000.0,275000000000.0,0.1040629639969733,0.5895336587990997,2,35.784,330.009
Colombia,1997,0.0,31.959,250.885,88.774,37724000.0,280000000000.0,0.07101201728613253,0.4948397110338939,2,31.959,339.659
Colombia,1998,0.0,31.314,254.655,86.983,38364000.0,273000000000.0,0.06714475313693016,0.39606108881388025,2,31.314,341.63800000000003
Colombia,1999,0.0,34.158,221.123,94.882,38999000.0,259000000000.0,0.09349880346927962,0.29268878904623113,2,34.158,316.005
Colombia,2000,9.922,32.255,220.966,86.982,39630000.0,267000000000.0,0.09050550897539726,0.19688389598006836,2,42.17700000000001,307.948
Colombia,2001,10.479,31.982,214.327,88.674,40256000.0,269000000000.0,0.0980383253502743,0.09760955687141701,2,42.461,303.001
Comoros,1985,0.0,0.0,0.0,0.0,355000.0,817321984.0,-0.5956471271426164,1.6866944806936648,2,0.0,0.0
Comoros,1986,0.0,0.0,0.0,0.0,366000.0,810264000.0,-0.5921355772771837,1.5872598171607704,2,0.0,0.0
Comoros,1987,0.0,0.0,0.0,0.0,377000.0,807212992.0,-0.5886226208931503,1.4878253392799967,2,0.0,0.0
Comoros,1988,0.0,0.0,0.0,0.0,388000.0,820766976.0,-0.5851038358667424,1.3883916307454793,2,0.0,0.0
Comoros,1989,0.0,0.0,0.0,0.0,400000.0,809161984.0,-0.5815910759209046,1.2889571640125534,2,0.0,0.0
Comoros,1990,0.0,0.0,0.0,0.0,412000.0,765830016.0,-0.5780894526980914,1.1895212272981766,2,0.0,0.0
Comoros,1991,0.0,0.0,0.0,0.0,424000.0,772200000.0,-0.5745703832215538,1.0900875933859167,2,0.0,0.0
Comoros,1992,0.0,0.0,0.0,0.0,436000.0,797368000.0,-0.571044715312893,0.990654830427599,2,0.0,0.0
Comoros,1993,0.0,0.0,0.0,0.0,449000.0,778628992.0,-0.567531653371668,0.8912204406327998,2,0.0,0.0
Comoros,1994,0.0,0.0,0.0,0.0,462000.0,723104000.0,-0.5640315039536851,0.7917843464614445,2,0.0,0.0
Comoros,1995,0.0,0.0,0.0,0.0,475000.0,875678976.0,-0.5604583078102574,0.692357894025019,2,0.0,0.0
Comoros,1996,0.0,0.0,0.0,0.0,489000.0,830414016.0,-0.5569517507820672,0.592922682696769,2,0.0,0.0
Comoros,1997,0.0,0.0,0.0,0.0,502000.0,882969984.0,-0.5534136630583422,0.49349159615697297,2,0.0,0.0
Comoros,1998,0.0,0.0,0.0,0.0,515000.0,797201984.0,-0.5499241294646823,0.3940541007597095,2,0.0,0.0
Comoros,1999,0.0,0.0,0.0,0.0,529000.0,817740032.0,-0.5463944744307354,0.2946219382313549,2,0.0,0.0
Comoros,2000,0.017,0.002,0.0,0.0,542000.0,797880000.0,-0.5428420508787368,0.19518754716880007,2,0.019000000000000003,0.0
Comoros,2001,0.026,0.002,0.0,0.0,556000.0,888251008.0,-0.5392728627510789,0.09575927576198773,2,0.027999999999999997,0.0
Comoros,2002,0.028,0.003,0.0,0.0,569000.0,959153984.0,-0.5357193054940762,-0.0036714088766771156,2,0.031,0.0
Congo,1985,0.0,0.0,0.0,0.0,2054000.0,7860005888.0,-0.5884073567297606,1.6877130805066398,2,0.0,0.0
Congo,1986,0.0,0.0,0.0,0.0,2112000.0,5182296064.0,-0.58570136282676,1.588173830956616,2,0.0,0.0
Congo,1987,0.0,0.0,0.0,0.0,2171000.0,5341598208.0,-0.5819967219847683,1.4887664339617142,2,0.0,0.0
Congo,1988,0.0,0.0,0.0,0.0,2231000.0,4986665984.0,-0.578469780232835,1.3893356188163837,2,0.0,0.0
Congo,1989,0.0,0.0,0.0,0.0,2293000.0,5118775808.0,-0.5747662658913416,1.2899281843596673,2,0.0,0.0
Congo,1990,0.0,0.0,0.0,0.0,2357000.0,5350389248.0,-0.5710222117223954,1.1905261750730127,2,0.0,0.0
Congo,1991,0.0,0.0,0.0,0.0,2422000.0,4985765888.0,-0.5674846409301835,1.0910969482806447,2,0.0,0.0
Congo,1992,0.0,0.0,0.0,0.0,2490000.0,5729554944.0,-0.5635495795307351,0.9917202991227305,2,0.0,0.0
Congo,1993,0.0,0.0,0.0,0.0,2560000.0,5031875072.0,-0.5601148865962315,0.8922776784453614,2,0.0,0.0
Congo,1994,0.0,0.0,0.0,0.0,2632000.0,4100858880.0,-0.5567564864683959,0.792825061722626,2,0.0,0.0
Congo,1995,0.0,0.0,0.0,0.0,2708000.0,4231142912.0,-0.5530143267763561,0.693423247294551,2,0.0,0.0
Congo,1996,0.0,0.0,0.0,0.0,2786000.0,5143411200.0,-0.5489920646254498,0.5940584788843871,2,0.0,0.0
Congo,1997,0.0,0.0,0.0,0.0,2867000.0,4820448256.0,-0.5453949717443853,0.49463770187946493,2,0.0,0.0
Congo,1998,0.0,0.0,0.0,0.0,2952000.0,4048563968.0,-0.541944233461546,0.39519775524088374,2,0.0,0.0
Congo,1999,0.0,0.0,0.0,0.0,3038000.0,5298717184.0,-0.5377809185187649,0.2958519015756614,2,0.0,0.0
Congo,2000,0.001,0.292,0.0,0.0,3127000.0,8014652928.0,-0.5314310761582755,0.19640185293431664,2,0.293,0.0
Congo,2001,0.0,0.331,0.0,0.0,3218000.0,7468848128.0,-0.5276638426148235,0.09695159303711771,2,0.331,0.0
Congo,2002,0.0,0.392,0.0,0.0,3310000.0,7848606208.0,-0.5234420317154789,-0.0024683677780759205,2,0.392,0.0
Cook Islands,1985,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5968796972525754,1.6865192939534974,2,0.0,0.0
Cook Islands,1986,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5933965376678374,1.5870804752299938,2,0.0,0.0
Cook Islands,1987,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5899133780830992,1.4876416565064887,2,0.0,0.0
Cook Islands,1988,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5864302184983611,1.3882028377829847,2,0.0,0.0
Cook Islands,1989,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5829470589136229,1.2887640190594811,2,0.0,0.0
Cook Islands,1990,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5794638993288848,1.1893252003359776,2,0.0,0.0
Cook Islands,1991,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5759807397441467,1.089886381612473,2,0.0,0.0
Cook Islands,1992,0.0,0.0,0.0,0.0,19000.0,0.0,-0.5724947739997336,0.9904479703619447,2,0.0,0.0
Cook Islands,1993,0.0,0.0,0.0,0.0,19000.0,0.0,-0.5690116144149955,0.8910091516384409,2,0.0,0.0
Cook Islands,1994,0.0,0.0,0.0,0.0,19000.0,0.0,-0.5655284548302574,0.7915703329149366,2,0.0,0.0
Cook Islands,1995,0.0,0.0,0.0,0.0,19000.0,0.0,-0.5620452952455193,0.6921315141914329,2,0.0,0.0
Cook Islands,1996,0.0,0.0,0.0,0.0,19000.0,0.0,-0.5585621356607811,0.5926926954679288,2,0.0,0.0
Cook Islands,1997,0.0,0.0,0.0,0.0,19000.0,0.0,-0.5550789760760428,0.4932538767444248,2,0.0,0.0
Cook Islands,1998,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5515986226509795,0.3938146505479457,2,0.0,0.0
Cook Islands,1999,0.0,0.0,0.0,0.0,18000.0,0.0,-0.5481154630662413,0.2943758318244418,2,0.0,0.0
Cook Islands,2000,0.024,0.0,0.0,0.0,18000.0,0.0,-0.5445922488031653,0.1949387613809273,2,0.024,0.0
Cook Islands,2001,0.024,0.0,0.0,0.0,18000.0,0.0,-0.5411090892184273,0.09549994265742337,2,0.024,0.0
Cook Islands,2002,0.026,0.0,0.0,0.0,18000.0,0.0,-0.5376225917438275,-0.003938730376081489,2,0.026,0.0
Costa Rica,1985,0.0,0.0,0.0,0.0,2737000.0,19155779584.0,-0.5825257357039915,1.6885147428981706,2,0.0,0.0
Costa Rica,1986,0.0,0.0,0.0,0.0,2810000.0,21239400448.0,-0.5781063391271677,1.589202208496433,2,0.0,0.0
Costa Rica,1987,0.0,0.0,0.0,0.0,2885000.0,21190400000.0,-0.5744299175803904,1.4897916799461808,2,0.0,0.0
Costa Rica,1988,0.0,0.0,0.0,0.0,2961000.0,21746499584.0,-0.5705382891882068,1.3904095945008674,2,0.0,0.0
Costa Rica,1989,0.0,0.0,0.0,0.0,3039000.0,23194859520.0,-0.5663278495003173,1.2910696644105644,2,0.0,0.0
Costa Rica,1990,0.0,0.0,0.0,0.0,3119000.0,24049514496.0,-0.5623201983094023,1.1917030415933079,2,0.0,0.0
Costa Rica,1991,0.0,0.0,0.0,0.0,3202000.0,24633538560.0,-0.5583991248190183,1.0923251022621625,2,0.0,0.0
Costa Rica,1992,0.0,0.0,0.0,0.0,3287000.0,26711412736.0,-0.5539480715140132,0.9930171912792728,2,0.0,0.0
Costa Rica,1993,0.0,0.0,0.0,0.0,3372000.0,28475052032.0,-0.5496073201433381,0.8936947210946311,2,0.0,0.0
Costa Rica,1994,0.0,0.0,0.0,0.0,3459000.0,30220779520.0,-0.5452672438109416,0.794372235961987,2,0.0,0.0
Costa Rica,1995,0.0,0.0,0.0,0.0,3546000.0,31347961856.0,-0.5411442876363586,0.6950210922550285,2,0.0,0.0
Costa Rica,1996,0.0,0.0,0.0,0.0,3632000.0,30799618048.0,-0.5376122765788557,0.5955919102176576,2,0.0,0.0
Costa Rica,1997,0.0,0.0,0.0,0.0,3719000.0,32343300096.0,-0.533343121726769,0.4962600638698487,2,0.0,0.0
Costa Rica,1998,0.0,0.0,0.0,0.0,3804000.0,35754467328.0,-0.5284240592589825,0.3970139273233196,2,0.0,0.0
Costa Rica,1999,0.0,0.0,0.0,0.0,3885000.0,36596490240.0,-0.5244180359836096,0.2976471267073829,2,0.0,0.0
Costa Rica,2000,0.055,6.793,0.0,0.0,3962000.0,36935999488.0,-0.4818453208316967,0.19422542010913837,2,6.848,0.0
Costa Rica,2001,0.094,6.784,0.0,0.0,4034000.0,37629501440.0,-0.47790282130039796,0.09485625650404116,2,6.878,0.0
Costa Rica,2002,0.115,7.304,0.0,0.0,4101000.0,38275182592.0,-0.4710103638548473,-0.004832616174164527,2,7.4190000000000005,0.0
Cote d'Ivoire,1985,0.0,0.0,0.0,0.0,9918000.0,34250579968.0,-0.5570761643543517,1.6921401820476782,2,0.0,0.0
Cote d'Ivoire,1986,0.0,0.0,0.0,0.0,10307000.0,35531702272.0,-0.5520517123390526,1.592919227560694,2,0.0,0.0
Cote d'Ivoire,1987,0.0,0.0,0.0,0.0,10698000.0,34170085376.0,-0.5479492956471154,1.4935766440274738,2,0.0,0.0
Cote d'Ivoire,1988,0.0,0.0,0.0,0.0,11095000.0,33948887040.0,-0.5434297351530463,1.3942893434635577,2,0.0,0.0
Cote d'Ivoire,1989,0.0,0.0,0.0,0.0,11502000.0,33227835392.0,-0.5390575703099899,1.2949829583123365,2,0.0,0.0
Cote d'Ivoire,1990,0.0,0.0,0.0,0.0,11925000.0,29141504000.0,-0.5358217789126397,1.1955271718241205,2,0.0,0.0
Cote d'Ivoire,1991,0.0,0.0,0.0,0.0,12362000.0,29679040512.0,-0.5309236428405721,1.09629132405432,2,0.0,0.0
Cote d'Ivoire,1992,0.0,0.0,0.0,0.0,12812000.0,31246415872.0,-0.5256275352600118,0.9971084881603441,2,0.0,0.0
Cote d'Ivoire,1993,0.0,0.0,0.0,0.0,13272000.0,30840725504.0,-0.5209959466337832,0.8978383104671702,2,0.0,0.0
Cote d'Ivoire,1994,0.0,0.0,0.0,0.0,13735000.0,29824120832.0,-0.5165703811253424,0.7985410501727874,2,0.0,0.0
Cote d'Ivoire,1995,0.0,0.0,0.0,0.0,14200000.0,33789495296.0,-0.5103904415576318,0.6994754310119677,2,0.0,0.0
Cote d'Ivoire,1996,0.0,0.0,0.0,0.0,14665000.0,37025861632.0,-0.5044663965827199,0.6003760352811681,2,0.0,0.0
Cote d'Ivoire,1997,0.0,0.0,0.0,0.0,15131000.0,37599342592.0,-0.49947426475068724,0.5011536696139621,2,0.0,0.0
Cote d'Ivoire,1998,0.0,0.0,0.0,0.0,15589000.0,39374430208.0,-0.4940827972609726,0.40198371727515575,2,0.0,0.0
Cote d'Ivoire,1999,0.0,0.0,0.0,0.0,16033000.0,39134744576.0,-0.48943783662616686,0.3027147113834725,2,0.0,0.0
Cote d'Ivoire,2000,0.0,0.0,0.0,0.0,16455000.0,35914395648.0,-0.48590087641004504,0.20329864031827258,2,0.0,0.0
Cote d'Ivoire,2001,0.0,0.0,0.0,0.0,16853000.0,39849922560.0,-0.4799194265528942,0.10420433756457677,2,0.0,0.0
Cote d'Ivoire,2002,0.0,0.0,0.0,0.0,17232000.0,39815688192.0,-0.47538474931288965,0.004918364944093594,2,0.0,0.0
Croatia,1990,0.0,3.805,89.202,10.569,4776000.0,66957324288.0,-0.48010049509459185,1.1924168564608348,2,3.805,99.771
Croatia,1991,0.0,5.881,67.419,16.336,4760000.0,53329502208.0,-0.46190537523909553,1.0898093925225352,2,5.881,83.755
Croatia,1992,0.0,4.355,67.644,12.097,4733000.0,46423465984.0,-0.4785492255855007,0.9915710867251688,2,4.355,79.741
Croatia,1993,0.0,4.569,70.492,12.692,4698000.0,43490336768.0,-0.47312543868919116,0.8918272223294266,2,4.569,83.184
Croatia,1994,0.0,5.441,68.773,15.114,4658000.0,46159740928.0,-0.4590743011979378,0.7915875721647876,2,5.441,83.887
Croatia,1995,0.0,5.688,71.017,15.8,4617000.0,49532973056.0,-0.45119780412218297,0.692087953837907,2,5.688,86.817
Croatia,1996,0.0,7.873,70.962,21.869,4575000.0,51850924032.0,-0.42172557393025223,0.5905522126345011,2,7.873,92.831
Croatia,1997,0.0,5.855,76.047,16.264,4532000.0,57923248128.0,-0.43855061521859884,0.4935020620401003,2,5.855,92.31099999999999
Croatia,1998,0.0,6.027,80.897,16.742,4492000.0,59404398592.0,-0.4316646025977658,0.3940444430261616,2,6.027,97.63900000000001
Croatia,1999,0.0,7.329,80.419,20.358,4456000.0,60471029760.0,-0.41292916771559374,0.2933278486760938,2,7.329,100.777
Croatia,2000,4.809,6.454,77.466,17.928,4428000.0,62891139072.0,-0.41139227687161284,0.19515393801968792,2,11.263,95.39399999999999
Croatia,2001,5.59,7.18,80.422,19.818,4408000.0,63642439680.0,-0.3976473520844437,0.09515239641424784,2,12.77,100.24
Croatia,2002,6.854,5.851,84.543,16.043,4396000.0,66150264832.0,-0.4059245733854446,-0.002655344731187755,2,12.705,100.58600000000001
Cuba,1985,0.0,0.0,0.0,0.0,10098000.0,75176222720.0,-0.5422054398058964,1.6941097033481456,2,0.0,0.0
Cuba,1986,0.0,0.0,0.0,0.0,10184000.0,75272732672.0,-0.538447073809413,1.5947103988214837,2,0.0,0.0
Cuba,1987,0.0,0.0,0.0,0.0,10287000.0,73155641344.0,-0.5354180158317992,1.4952154602586822,2,0.0,0.0
Cuba,1988,0.0,0.0,0.0,0.0,10398000.0,75497906176.0,-0.5308011966346056,1.3959303933809997,2,0.0,0.0
Cuba,1989,0.0,0.0,0.0,0.0,10504000.0,76234055680.0,-0.5267621827837774,1.2965688742386787,2,0.0,0.0
Cuba,1990,0.0,0.0,0.0,0.0,10597000.0,72737808384.0,-0.524245294249287,1.1970059615789228,2,0.0,0.0
Cuba,1991,0.0,0.0,0.0,0.0,10674000.0,60930113536.0,-0.5246907676080584,1.0970514414779322,2,0.0,0.0
Cuba,1992,0.0,0.0,0.0,0.0,10736000.0,51496058880.0,-0.5243451441737195,0.9972007853182113,2,0.0,0.0
Cuba,1993,0.0,0.0,0.0,0.0,10789000.0,39797800960.0,-0.524819551090477,0.8972415563223977,2,0.0,0.0
Cuba,1994,0.0,0.0,0.0,0.0,10838000.0,39617839104.0,-0.521262059438081,0.7978143657411282,2,0.0,0.0
Cuba,1995,0.0,0.0,0.0,0.0,10888000.0,41609011200.0,-0.5169396556669424,0.6984881761036719,2,0.0,0.0
Cuba,1996,0.0,0.0,0.0,0.0,10939000.0,46603714560.0,-0.5115601537738879,0.5993015542311391,2,0.0,0.0
Cuba,1997,0.0,0.0,0.0,0.0,10990000.0,48472612864.0,-0.5072778640808773,0.4999701068495864,2,0.0,0.0
Cuba,1998,0.0,0.0,0.0,0.0,11039000.0,47685840896.0,-0.5039333733821776,0.40051480140453766,2,0.0,0.0
Cuba,1999,0.0,0.0,0.0,0.0,11085000.0,49897136128.0,-0.4995449271822129,0.3011971806702592,2,0.0,0.0
Cuba,2000,13.159,1.033,0.0,0.0,11126000.0,54419652608.0,-0.46651824314774076,0.2023297304045213,2,14.192,0.0
Cuba,2001,13.436,1.005,0.0,0.0,11165000.0,56576917504.0,-0.4618654705553503,0.10304355978345307,2,14.440999999999999,0.0
Cuba,2002,13.775,1.045,0.0,0.0,11200000.0,57540931584.0,-0.4571522763423417,0.0036646081237873976,2,14.82,0.0
Cyprus,1985,0.0,0.0,13.565,0.0,704000.0,10365587456.0,-0.5885117142558001,1.6875615538546098,2,0.0,13.565
Cyprus,1986,0.0,0.0,14.143,0.0,712000.0,10762699776.0,-0.5847472151583404,1.5881564300775262,2,0.0,14.143
Cyprus,1987,0.0,0.0,17.281,0.0,723000.0,11691319296.0,-0.5802584697674111,1.4888304631525777,2,0.0,17.281
Cyprus,1988,0.0,0.0,17.845,0.0,736000.0,12405512192.0,-0.5763715334361059,1.3894417762585785,2,0.0,17.845
Cyprus,1989,0.0,0.0,18.312,0.0,751000.0,13847427072.0,-0.5722435956248708,1.2900856013974145,2,0.0,18.312
Cyprus,1990,0.0,0.0,19.275,0.0,767000.0,14094656512.0,-0.5684296630933745,1.1906848100983256,2,0.0,19.275
Cyprus,1991,0.0,0.0,19.512,0.0,783000.0,14221155328.0,-0.5648082038067403,1.091263307117188,2,0.0,19.512
Cyprus,1992,0.0,0.0,22.797,0.0,801000.0,14659405824.0,-0.5604415523222319,0.991920533689424,2,0.0,22.797
Cyprus,1993,0.0,0.0,23.69,0.0,819000.0,14535264256.0,-0.5567668371245545,0.8925018932356164,2,0.0,23.69
Cyprus,1994,0.0,0.0,23.732,0.0,837000.0,15545700352.0,-0.5528698027743244,0.7931180993730272,2,0.0,23.732
Cyprus,1995,0.0,0.0,25.231,0.0,855000.0,16367174656.0,-0.5487378742333617,0.6937558905348007,2,0.0,25.231
Cyprus,1996,0.0,0.0,25.605,0.0,873000.0,16063697920.0,-0.5452334079073535,0.5943181336136085,2,0.0,25.605
Cyprus,1997,0.0,0.0,25.852,0.0,891000.0,16733968384.0,-0.541413395530257,0.4949228479661941,2,0.0,25.852
Cyprus,1998,0.0,0.0,27.447,0.0,909000.0,16761192448.0,-0.5375404154723452,0.39552583881519165,2,0.0,27.447
Cyprus,1999,0.0,0.0,28.881,0.0,926000.0,18303567872.0,-0.5331716824292042,0.296195269921569,2,0.0,28.881
Cyprus,2000,3.37,0.0,30.261,0.0,943000.0,20776794112.0,-0.522863024133407,0.1971521925910495,2,3.37,30.261
Cyprus,2001,3.551,0.0,30.61,0.0,960000.0,21458608128.0,-0.518718599211882,0.09777234326543606,2,3.551,30.61
Cyprus,2002,3.785,0.0,30.186,0.0,977000.0,21256992768.0,-0.5149556309180879,-0.001660673199992614,2,3.785,30.186
Czechia,1985,0.0,1.671,619.768,4.642,10331000.0,190000000000.0,-0.3537609699901729,1.7107586036520486,2,1.671,624.4100000000001
Czechia,1986,0.0,1.876,615.559,5.211,10327000.0,195000000000.0,-0.34703085738173833,1.6112571290575162,2,1.876,620.77
Czechia,1987,0.0,2.465,615.602,6.847,10327000.0,200000000000.0,-0.33496244621842525,1.5114615801031952,2,2.465,622.449
Czechia,1988,0.0,2.099,616.379,5.831,10331000.0,204000000000.0,-0.3341407729412275,1.4125919908598228,2,2.099,622.21
Czechia,1989,0.0,1.643,595.906,4.564,10336000.0,207000000000.0,-0.3391050346769185,1.3133241671973424,2,1.643,600.4699999999999
Czechia,1990,0.0,1.161,507.601,3.225,10341000.0,209000000000.0,-0.35874468475443305,1.2126234829336047,2,1.161,510.826
Czechia,1991,0.0,1.089,459.995,3.025,10346000.0,176000000000.0,-0.37750709910675345,1.1107384448782514,2,1.089,463.02
Czechia,1992,0.0,1.402,444.055,3.894,10353000.0,177000000000.0,-0.37332467577688383,1.010703785878569,2,1.402,447.949
Czechia,1993,0.0,1.59,438.496,4.417,10359000.0,178000000000.0,-0.3684439672529168,0.9110097750037496,2,1.59,442.91299999999995
Czechia,1994,0.0,1.769,424.27,4.914,10361000.0,188000000000.0,-0.3623135129227076,0.8115597968131671,2,1.769,429.18399999999997
Czechia,1995,0.0,2.407,444.115,6.686,10358000.0,195000000000.0,-0.3448903219345129,0.7122190306888865,2,2.407,450.801
Czechia,1996,0.0,2.261,459.451,6.281,10350000.0,202000000000.0,-0.3374916167000996,0.613566622913923,2,2.261,465.732
Czechia,1997,0.0,2.193,439.893,6.092,10338000.0,198000000000.0,-0.34027743914592373,0.5135983680896061,2,2.193,445.98499999999996
Czechia,1998,0.0,1.983,424.468,5.508,10323000.0,194000000000.0,-0.3438629679581189,0.41385710934924125,2,1.983,429.976
Czechia,1999,0.0,2.364,403.445,6.567,10306000.0,195000000000.0,-0.3400088632710256,0.31363862677672355,2,2.364,410.012
Czechia,2000,57.036,2.284,428.373,6.319,10289000.0,202000000000.0,-0.23475385858781206,0.219274900758661,2,59.32,434.692
Czechia,2001,56.909,2.577,435.465,7.088,10271000.0,213000000000.0,-0.2229075589693898,0.1201902529653973,2,59.486,442.553
Czechia,2002,54.259,2.998,424.654,8.192,10252000.0,214000000000.0,-0.22104744272571034,0.01996022533596077,2,57.257,432.846
Czechoslovakia,1985,0.0,0.0,0.0,0.0,0.0,256000000000.0,-0.5070697343674924,1.698373009519797,2,0.0,0.0
Czechoslovakia,1986,0.0,0.0,0.0,0.0,0.0,261000000000.0,-0.5018314874046442,1.5991658519306646,2,0.0,0.0
Czechoslovakia,1987,0.0,0.0,0.0,0.0,0.0,263000000000.0,-0.49764629286866224,1.4998196976609095,2,0.0,0.0
Czechoslovakia,1988,0.0,0.0,0.0,0.0,0.0,270000000000.0,-0.49170601095457017,1.4007052045255262,2,0.0,0.0
Czechoslovakia,1989,0.0,0.0,0.0,0.0,0.0,273000000000.0,-0.487169798942966,1.3014053824826457,2,0.0,0.0
Czechoslovakia,1990,0.0,0.0,0.0,0.0,0.0,265000000000.0,-0.4864947791632037,1.2015959059441463,2,0.0,0.0
Czechoslovakia,1991,0.0,0.0,0.0,0.0,0.0,218000000000.0,-0.4995094409326987,1.0999794725575454,2,0.0,0.0
Czechoslovakia,1992,0.0,0.0,0.0,0.0,0.0,211000000000.0,-0.4984834036773143,1.0002163282459202,2,0.0,0.0
Czechoslovakia,1993,0.0,0.0,0.0,0.0,0.0,214000000000.0,-0.49394719166571033,0.9009165062030399,2,0.0,0.0
Czechoslovakia,1994,0.0,0.0,0.0,0.0,0.0,227000000000.0,-0.4859008048978865,0.8020800064289033,2,0.0,0.0
Czechoslovakia,1995,0.0,0.0,0.0,0.0,0.0,235000000000.0,-0.4796095055081723,0.7030118455203944,2,0.0,0.0
Czechoslovakia,1996,0.0,0.0,0.0,0.0,0.0,248000000000.0,-0.4715631187403484,0.6041753457462576,2,0.0,0.0
Czechoslovakia,1997,0.0,0.0,0.0,0.0,0.0,250000000000.0,-0.46737792420436647,0.5048291914765026,2,0.0,0.0
Czechoslovakia,1998,0.0,0.0,0.0,0.0,0.0,249000000000.0,-0.4642457820952502,0.4053440405261242,2,0.0,0.0
Czechoslovakia,1999,0.0,0.0,0.0,0.0,0.0,246000000000.0,-0.46181567493737796,0.305766225121997,2,0.0,0.0
Czechoslovakia,2000,0.0,0.0,0.0,0.0,0.0,253000000000.0,-0.455875393023286,0.20665173198661385,2,0.0,0.0
Czechoslovakia,2001,0.0,0.0,0.0,0.0,0.0,268000000000.0,-0.44712697130421797,0.10790789666622604,2,0.0,0.0
Czechoslovakia,2002,0.0,0.0,0.0,0.0,0.0,274000000000.0,-0.4415377068657479,0.008747071303968517,2,0.0,0.0
Democratic Republic of Congo,1985,0.0,0.0,0.0,0.0,29881000.0,57351680000.0,-0.49294790895152146,1.7013448904553827,2,0.0,0.0
Democratic Republic of Congo,1986,0.0,0.0,0.0,0.0,30684000.0,53901565952.0,-0.4884224534717575,1.6020734210639909,2,0.0,0.0
Democratic Republic of Congo,1987,0.0,0.0,0.0,0.0,31529000.0,52477878272.0,-0.48306782821742783,1.5029129543837754,2,0.0,0.0
Democratic Republic of Congo,1988,0.0,0.0,0.0,0.0,32444000.0,56040841216.0,-0.47576637027202606,1.404012053439866,2,0.0,0.0
Democratic Republic of Congo,1989,0.0,0.0,0.0,0.0,33465000.0,58104745984.0,-0.46869365501785853,1.305084889927797,2,0.0,0.0
Democratic Republic of Congo,1990,0.0,0.0,0.0,0.0,34612000.0,46739259392.0,-0.4659813146990094,1.2055868544033022,2,0.0,0.0
Democratic Republic of Congo,1991,0.0,0.0,0.0,0.0,35908000.0,38992756736.0,-0.46158052998310245,1.1063172079368604,2,0.0,0.0
Democratic Republic of Congo,1992,0.0,0.0,0.0,0.0,37334000.0,48496070656.0,-0.4507599574400382,1.0078997553723101,2,0.0,0.0
Democratic Republic of Congo,1993,0.0,0.0,0.0,0.0,38816000.0,38253051904.0,-0.44671354780250966,0.9085902297290632,2,0.0,0.0
Democratic Republic of Congo,1994,0.0,0.0,0.0,0.0,40253000.0,31201996800.0,-0.4416729803283431,0.809410258585855,2,0.0,0.0
Democratic Republic of Congo,1995,0.0,0.0,0.0,0.0,41576000.0,32746442752.0,-0.43393514397470645,0.7105820842285226,2,0.0,0.0
